date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2024-10-01,20241001T072629_20241001T073146_T38RPN,0.0339215861924811,14,1.6126255720022022,1.627681136131755
2024-10-06,20241006T072801_20241006T073143_T38RPN,0.0702917375854758,14,1.2954359320934272,1.363530158997035
2024-10-11,20241011T072739_20241011T073716_T38RPN,0.7873032936188,14,1.2988245601835706,1.3514246940617283
2024-10-16,20241016T072901_20241016T073146_T38RPN,0.086506016901072,14,1.1909228658878455,1.2536412477496894
2024-10-21,20241021T072849_20241021T073144_T38RPN,0.0353847532025441,14,0.8489237384955618,0.9325072765353439
2024-11-05,20241105T073101_20241105T073141_T38RPN,0,14,0.9698078233041496,0.9797793626788532
2024-11-10,20241110T073039_20241110T073142_T38RPN,0.00671862402579952,14,0.867700203648251,0.9058549404146894
2024-11-15,20241115T073151_20241115T073154_T38RPN,0.0165128848278539,14,0.7593605942715045,0.7665561437609358
2024-11-20,20241120T073119_20241120T073950_T38RPN,0.00922691032876467,15,0.646283155650941,0.6491276066230642
2024-11-30,20241130T073159_20241130T073159_T38RPN,0.285496730269641,15,0.796814643971169,0.8540309667590117
2024-12-05,20241205T073301_20241205T073546_T38RPN,0.0121532443488907,14,0.33640770530800396,0.35959976911555147
2024-12-20,20241220T073229_20241220T073231_T38RPN,0.0136164113589537,14,0.8673269655802313,0.9376120567324475
2024-12-25,20241225T073331_20241225T073325_T38RPN,0.00746513780644391,14,0.707388599815468,0.7499205470087302
2025-01-09,20250109T073209_20250109T073205_T38RPN,3.94523574905193,14,0.40727213638460347,0.4394930303098231
2025-01-14,20250114T073251_20250114T073246_T38RPN,0.0884768132819732,14,0.9334090865084048,0.9490237236026101
2025-01-19,20250119T073129_20250119T073950_T38RPN,0,14,0.97325304008265,0.9897450208666788
2025-01-24,20250124T073241_20250124T074106_T38RPN,1.30180059123891,14,0.6853037343646058,0.6918474435808573
2025-02-08,20250208T072959_20250208T073146_T38RPN,0,15,1.4134022236885058,1.428569912910936
2025-03-15,20250315T072711_20250315T073519_T38RPN,0,14,1.1512309128218023,1.1862475872043208
